,price,airline_name,departure_city,arrival_city,travel_date,duration,stops,cabin_class,booking_date,days_until_travel,booking_type,travel_type
1103,15624.0,Air India,Mumbai,Goa,2025-01-26,1490,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1104,14658.0,Air India,Mumbai,Goa,2025-01-26,1695,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1105,15664.0,Air India,Mumbai,Goa,2025-01-26,1565,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1106,48350.0,Air India,Mumbai,Goa,2025-01-26,390,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1107,16857.0,Air India,Mumbai,Goa,2025-01-26,1610,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1108,16007.0,Air India,Mumbai,Goa,2025-01-26,1725,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1109,41809.0,Air India,Mumbai,Goa,2025-01-26,515,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1110,42414.0,Air India,Mumbai,Goa,2025-01-26,540,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1111,42640.0,Air India,Mumbai,Goa,2025-01-26,615,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1112,42481.0,Air India,Mumbai,Goa,2025-01-26,660,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1113,35403.0,Air India,Mumbai,Goa,2025-01-26,905,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1114,41104.0,Air India,Mumbai,Goa,2025-01-26,1050,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1115,11988.56,Air India,Delhi,Banglore,2024-12-25,170,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1116,11988.56,Air India,Delhi,Banglore,2024-12-25,170,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1117,19498.71,Air India,Delhi,Banglore,2024-12-25,160,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1118,12327.24,Air India,Delhi,Banglore,2024-12-25,165,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1119,12550.33,Air India,Delhi,Banglore,2024-12-25,165,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1120,12327.24,Air India,Delhi,Banglore,2024-12-25,170,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1121,12550.33,Air India,Delhi,Banglore,2024-12-25,170,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1122,12327.24,Air India,Delhi,Banglore,2024-12-25,175,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1123,12669.95,Air India,Delhi,Banglore,2024-12-25,180,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1124,19105.11,Air India,Delhi,Banglore,2024-12-25,165,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1125,19105.11,Air India,Delhi,Banglore,2024-12-25,170,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1126,18739.0,Air India,Delhi,Banglore,2024-12-25,260,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1127,19177.0,Air India,Delhi,Banglore,2024-12-25,295,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1128,18003.0,Air India,Delhi,Banglore,2024-12-25,410,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1129,15693.0,Air India,Delhi,Banglore,2024-12-25,540,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1130,15451.0,Air India,Delhi,Banglore,2024-12-25,570,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1131,17407.0,Air India,Delhi,Banglore,2024-12-25,525,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1132,21006.0,Air India,Delhi,Banglore,2024-12-25,410,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1133,17039.0,Air India,Delhi,Banglore,2024-12-25,545,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1134,18149.0,Air India,Delhi,Banglore,2024-12-25,530,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1135,46895.06,Air India,Delhi,Banglore,2024-12-25,175,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1136,27481.0,Air India,Delhi,Banglore,2024-12-25,320,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1137,19508.0,Air India,Delhi,Banglore,2024-12-25,525,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1138,23708.0,Air India,Delhi,Banglore,2024-12-25,410,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1139,13678.59,Air India,Delhi,Banglore,2025-01-01,170,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1140,13678.59,Air India,Delhi,Banglore,2025-01-01,170,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1141,16631.06,Air India,Delhi,Banglore,2025-01-01,160,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1142,16631.06,Air India,Delhi,Banglore,2025-01-01,165,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1143,17061.52,Air India,Delhi,Banglore,2025-01-01,165,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1144,19665.44,Air India,Delhi,Banglore,2025-01-01,165,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1145,20033.45,Air India,Delhi,Banglore,2025-01-01,165,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1146,19665.44,Air India,Delhi,Banglore,2025-01-01,170,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1147,20033.45,Air India,Delhi,Banglore,2025-01-01,170,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1148,19694.82,Air India,Delhi,Banglore,2025-01-01,190,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1149,24285.19,Air India,Delhi,Banglore,2025-01-01,165,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1150,24285.19,Air India,Delhi,Banglore,2025-01-01,170,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1151,24285.19,Air India,Delhi,Banglore,2025-01-01,175,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1152,16455.0,Air India,Delhi,Banglore,2025-01-01,260,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1153,31480.85,Air India,Delhi,Banglore,2025-01-01,160,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1154,16838.0,Air India,Delhi,Banglore,2025-01-01,335,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1155,39616.82,Air India,Delhi,Banglore,2025-01-01,170,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1156,16760.0,Air India,Delhi,Banglore,2025-01-01,530,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1157,26051.0,Air India,Delhi,Banglore,2025-01-01,320,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1158,28749.0,Air India,Delhi,Banglore,2025-01-01,290,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1159,26386.0,Air India,Delhi,Banglore,2025-01-01,330,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1160,22741.0,Air India,Delhi,Banglore,2025-01-01,405,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1161,18739.0,Air India,Delhi,Banglore,2025-01-01,540,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1162,27080.0,Air India,Delhi,Banglore,2025-01-01,335,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1163,30092.0,Air India,Delhi,Banglore,2025-01-01,305,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1164,21983.0,Air India,Delhi,Banglore,2025-01-01,525,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1165,18236.0,Air India,Delhi,Banglore,2025-01-01,715,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1166,10713.42,Air India,Delhi,Banglore,2025-01-26,165,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1167,11247.69,Air India,Delhi,Banglore,2025-01-26,160,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1168,10713.42,Air India,Delhi,Banglore,2025-01-26,170,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1169,11247.69,Air India,Delhi,Banglore,2025-01-26,165,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1170,11247.69,Air India,Delhi,Banglore,2025-01-26,170,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1171,11618.9,Air India,Delhi,Banglore,2025-01-26,165,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1172,11247.69,Air India,Delhi,Banglore,2025-01-26,175,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1173,12151.24,Air India,Delhi,Banglore,2025-01-26,165,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1174,12478.55,Air India,Delhi,Banglore,2025-01-26,160,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1175,12151.24,Air India,Delhi,Banglore,2025-01-26,170,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1176,12478.55,Air India,Delhi,Banglore,2025-01-26,170,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1177,12504.37,Air India,Delhi,Banglore,2025-01-26,190,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1178,13632.29,Air India,Delhi,Banglore,2025-01-26,170,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1179,12484.0,Air India,Delhi,Banglore,2025-01-26,260,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1180,12773.0,Air India,Delhi,Banglore,2025-01-26,335,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1181,13871.0,Air India,Delhi,Banglore,2025-01-26,320,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1182,13099.0,Air India,Delhi,Banglore,2025-01-26,410,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1183,15907.0,Air India,Delhi,Banglore,2025-01-26,330,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1184,15605.0,Air India,Delhi,Banglore,2025-01-26,340,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1185,13838.0,Air India,Delhi,Banglore,2025-01-26,405,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1186,17683.0,Air India,Delhi,Banglore,2025-01-26,295,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1187,16366.0,Air India,Delhi,Banglore,2025-01-26,335,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1188,18565.0,Air India,Delhi,Banglore,2025-01-26,290,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1189,16853.0,Air India,Delhi,Banglore,2025-01-26,340,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1190,15590.0,Air India,Delhi,Banglore,2025-01-26,380,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1191,17269.0,Air India,Delhi,Banglore,2025-01-26,335,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1192,18624.0,Air India,Delhi,Banglore,2025-01-26,305,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1193,26951.08,Air India,Kolkata,Guwahathi,2024-12-25,75,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1194,25263.0,Air India,Kolkata,Guwahathi,2024-12-25,910,Direct,Premium Economy,2024-12-16,9,Moderate,Holiday
1195,57289.0,Air India,Kolkata,Guwahathi,2024-12-25,410,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1196,28669.0,Air India,Kolkata,Guwahathi,2024-12-25,1030,1 stop,Premium Economy,2024-12-16,9,Moderate,Holiday
1197,29063.0,Air India,Kolkata,Guwahathi,2024-12-25,1040,2 stops,Premium Economy,2024-12-16,9,Moderate,Holiday
1198,52419.0,Air India,Kolkata,Guwahathi,2024-12-25,940,2 stops,Premium Economy,2024-12-16,9,Moderate,Holiday
1199,20607.67,Air India,Kolkata,Guwahathi,2025-01-01,75,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1200,17367.0,Air India,Kolkata,Guwahathi,2025-01-01,410,Direct,Premium Economy,2024-12-16,16,Moderate,Holiday
1201,18128.0,Air India,Kolkata,Guwahathi,2025-01-01,865,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1202,19920.0,Air India,Kolkata,Guwahathi,2025-01-01,910,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1203,43267.0,Air India,Kolkata,Guwahathi,2025-01-01,440,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1204,48363.0,Air India,Kolkata,Guwahathi,2025-01-01,470,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1205,42203.0,Air India,Kolkata,Guwahathi,2025-01-01,660,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1206,29558.0,Air India,Kolkata,Guwahathi,2025-01-01,1120,1 stop,Premium Economy,2024-12-16,16,Moderate,Holiday
1207,65202.17,Air India,Kolkata,Guwahathi,2025-01-01,625,2 stops,Premium Economy,2024-12-16,16,Moderate,Holiday
1208,20613.02,Air India,Kolkata,Guwahathi,2025-01-26,75,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1209,15575.0,Air India,Kolkata,Guwahathi,2025-01-26,410,Direct,Premium Economy,2024-12-16,41,Advanced,Holiday
1210,15687.0,Air India,Kolkata,Guwahathi,2025-01-26,865,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1211,15881.0,Air India,Kolkata,Guwahathi,2025-01-26,910,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1212,17303.0,Air India,Kolkata,Guwahathi,2025-01-26,940,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1213,18835.0,Air India,Kolkata,Guwahathi,2025-01-26,1015,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1214,18240.0,Air India,Kolkata,Guwahathi,2025-01-26,1165,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1215,19920.0,Air India,Kolkata,Guwahathi,2025-01-26,1220,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1216,42875.0,Air India,Kolkata,Guwahathi,2025-01-26,440,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1217,17120.0,Air India,Kolkata,Guwahathi,2025-01-26,1515,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1218,15888.0,Air India,Kolkata,Guwahathi,2025-01-26,1735,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1219,24407.0,Air India,Kolkata,Guwahathi,2025-01-26,900,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1220,44243.0,Air India,Kolkata,Guwahathi,2025-01-26,470,2 stops,Premium Economy,2024-12-16,41,Advanced,Holiday
1221,18489.0,Air India,Kolkata,Guwahathi,2025-01-26,1545,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1222,25209.0,Air India,Kolkata,Guwahathi,2025-01-26,1090,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1223,41643.0,Air India,Kolkata,Guwahathi,2025-01-26,660,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1224,27099.0,Air India,Kolkata,Guwahathi,2025-01-26,1090,2 stops,Premium Economy,2024-12-16,41,Advanced,Holiday
1225,24526.0,Air India,Kolkata,Guwahathi,2025-01-26,1265,2 stops,Premium Economy,2024-12-16,41,Advanced,Holiday
1226,28981.0,Air India,Kolkata,Guwahathi,2025-01-26,1230,2 stops,Premium Economy,2024-12-16,41,Advanced,Holiday
1227,42203.0,Air India,Kolkata,Guwahathi,2025-01-26,1230,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1228,42917.0,Air India,Kolkata,Guwahathi,2025-01-26,1275,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1229,43057.0,Air India,Kolkata,Guwahathi,2025-01-26,1305,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1230,44589.0,Air India,Kolkata,Guwahathi,2025-01-26,1380,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1231,43995.0,Air India,Kolkata,Guwahathi,2025-01-26,1530,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1232,45675.0,Air India,Kolkata,Guwahathi,2025-01-26,1585,1 stop,Premium Economy,2024-12-16,41,Advanced,Holiday
1233,13359.21,Air India,Delhi,Mumbai,2024-12-18,145,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1234,9227.0,Air India,Delhi,Mumbai,2024-12-18,600,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1235,22825.78,Air India,Delhi,Mumbai,2024-12-18,125,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
1236,14202.03,IndiGo,Delhi,Mumbai,2024-12-18,140,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1237,14453.57,IndiGo,Delhi,Mumbai,2024-12-18,140,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1238,15346.47,IndiGo,Delhi,Mumbai,2024-12-18,140,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1239,15207.17,Air India,Delhi,Mumbai,2024-12-18,145,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1240,15650.94,Akasa Air,Delhi,Mumbai,2024-12-18,140,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1241,15534.44,IndiGo,Delhi,Mumbai,2024-12-18,145,Direct,Economy,2024-12-16,2,Last-minute,Weekday
1242,37294.43,Air India,Delhi,Mumbai,2024-12-18,145,Direct,Business,2024-12-16,2,Last-minute,Weekday
1243,54391.51,Air India,Delhi,Mumbai,2024-12-18,125,Direct,Business,2024-12-16,2,Last-minute,Weekday
1244,37294.43,Air India,Delhi,Mumbai,2024-12-18,145,Direct,Business,2024-12-16,2,Last-minute,Weekday
1245,42216.6,Air India,Delhi,Mumbai,2024-12-18,135,Direct,Business,2024-12-16,2,Last-minute,Weekday
1246,42221.06,Air India,Delhi,Mumbai,2024-12-18,140,Direct,Business,2024-12-16,2,Last-minute,Weekday
1247,42240.64,Air India,Delhi,Mumbai,2024-12-18,145,Direct,Business,2024-12-16,2,Last-minute,Weekday
1248,54411.1,Air India,Delhi,Mumbai,2024-12-18,130,Direct,Business,2024-12-16,2,Last-minute,Weekday
1249,54411.1,Air India,Delhi,Mumbai,2024-12-18,135,Direct,Business,2024-12-16,2,Last-minute,Weekday
1250,54416.44,Air India,Delhi,Mumbai,2024-12-18,140,Direct,Business,2024-12-16,2,Last-minute,Weekday
1251,10177.0,Air India,Delhi,Mumbai,2024-12-19,145,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1252,9194.0,Air India,Delhi,Mumbai,2024-12-19,785,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1253,18766.87,Air India,Delhi,Mumbai,2024-12-19,125,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
1254,10177.0,Air India,Delhi,Mumbai,2024-12-19,145,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1255,11436.11,Air India,Delhi,Mumbai,2024-12-19,130,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1256,11436.11,Air India,Delhi,Mumbai,2024-12-19,135,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1257,11860.88,Air India,Delhi,Mumbai,2024-12-19,130,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1258,11437.89,Air India,Delhi,Mumbai,2024-12-19,140,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1259,11767.76,Air India,Delhi,Mumbai,2024-12-19,135,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1260,11438.78,Air India,Delhi,Mumbai,2024-12-19,145,Direct,Economy,2024-12-16,3,Last-minute,Weekday
1261,29385.07,Air India,Delhi,Mumbai,2024-12-19,145,Direct,Business,2024-12-16,3,Last-minute,Weekday
1262,54441.37,Air India,Delhi,Mumbai,2024-12-19,130,Direct,Business,2024-12-16,3,Last-minute,Weekday
1263,37249.91,Air India,Delhi,Mumbai,2024-12-19,145,Direct,Business,2024-12-16,3,Last-minute,Weekday
1264,42212.15,Air India,Delhi,Mumbai,2024-12-19,135,Direct,Business,2024-12-16,3,Last-minute,Weekday
1265,42213.04,Air India,Delhi,Mumbai,2024-12-19,140,Direct,Business,2024-12-16,3,Last-minute,Weekday
1266,54441.37,Air India,Delhi,Mumbai,2024-12-19,135,Direct,Business,2024-12-16,3,Last-minute,Weekday
1267,8237.73,Air India,Delhi,Mumbai,2025-01-07,125,Direct,Economy,2024-12-16,22,Moderate,Weekday
1268,6888.33,IndiGo,Delhi,Mumbai,2025-01-07,310,1 stop,Economy,2024-12-16,22,Moderate,Weekday
1269,8136.07,Air India,Delhi,Mumbai,2025-01-07,155,Direct,Economy,2024-12-16,22,Moderate,Weekday
1270,8342.95,Air India,Delhi,Mumbai,2025-01-07,125,Direct,Economy,2024-12-16,22,Moderate,Weekday
1271,8136.96,Air India,Delhi,Mumbai,2025-01-07,130,Direct,Economy,2024-12-16,22,Moderate,Weekday
1272,8136.96,Air India,Delhi,Mumbai,2025-01-07,135,Direct,Economy,2024-12-16,22,Moderate,Weekday
1273,8137.85,Air India,Delhi,Mumbai,2025-01-07,140,Direct,Economy,2024-12-16,22,Moderate,Weekday
1274,8399.62,Air India,Delhi,Mumbai,2025-01-07,135,Direct,Economy,2024-12-16,22,Moderate,Weekday
1275,8737.06,Air India,Delhi,Mumbai,2025-01-07,130,Direct,Economy,2024-12-16,22,Moderate,Weekday
1276,29295.14,Air India,Delhi,Mumbai,2025-01-07,125,Direct,Business,2024-12-16,22,Moderate,Weekday
1277,29238.16,Air India,Delhi,Mumbai,2025-01-07,225,Direct,Business,2024-12-16,22,Moderate,Weekday
1278,29300.48,Air India,Delhi,Mumbai,2025-01-07,130,Direct,Business,2024-12-16,22,Moderate,Weekday
1279,29300.48,Air India,Delhi,Mumbai,2025-01-07,135,Direct,Business,2024-12-16,22,Moderate,Weekday
1280,29298.7,Air India,Delhi,Mumbai,2025-01-07,140,Direct,Business,2024-12-16,22,Moderate,Weekday
1281,29298.7,Air India,Delhi,Mumbai,2025-01-07,145,Direct,Business,2024-12-16,22,Moderate,Weekday
1282,8237.73,Air India,Delhi,Mumbai,2025-01-08,125,Direct,Economy,2024-12-16,23,Moderate,Weekday
1283,7387.82,IndiGo,Delhi,Mumbai,2025-01-08,285,1 stop,Economy,2024-12-16,23,Moderate,Weekday
1284,7846.19,IndiGo,Delhi,Mumbai,2025-01-08,140,Direct,Economy,2024-12-16,23,Moderate,Weekday
1285,8342.95,Air India,Delhi,Mumbai,2025-01-08,125,Direct,Economy,2024-12-16,23,Moderate,Weekday
1286,8136.07,Air India,Delhi,Mumbai,2025-01-08,130,Direct,Economy,2024-12-16,23,Moderate,Weekday
1287,8136.07,Air India,Delhi,Mumbai,2025-01-08,135,Direct,Economy,2024-12-16,23,Moderate,Weekday
1288,8137.85,Air India,Delhi,Mumbai,2025-01-08,140,Direct,Economy,2024-12-16,23,Moderate,Weekday
1289,8737.06,Air India,Delhi,Mumbai,2025-01-08,130,Direct,Economy,2024-12-16,23,Moderate,Weekday
1290,29295.14,Air India,Delhi,Mumbai,2025-01-08,125,Direct,Business,2024-12-16,23,Moderate,Weekday
1291,27857.0,Air India,Delhi,Mumbai,2025-01-08,325,Direct,Business,2024-12-16,23,Moderate,Weekday
1292,29300.48,Air India,Delhi,Mumbai,2025-01-08,130,1 stop,Business,2024-12-16,23,Moderate,Weekday
1293,29300.48,Air India,Delhi,Mumbai,2025-01-08,130,Direct,Business,2024-12-16,23,Moderate,Weekday
1294,29300.48,Air India,Delhi,Mumbai,2025-01-08,135,Direct,Business,2024-12-16,23,Moderate,Weekday
1295,29298.7,Air India,Delhi,Mumbai,2025-01-08,140,Direct,Business,2024-12-16,23,Moderate,Weekday
1296,29298.7,Air India,Delhi,Mumbai,2025-01-08,145,Direct,Business,2024-12-16,23,Moderate,Weekday
1297,5777.87,Air India,Delhi,Mumbai,2025-02-04,125,Direct,Economy,2024-12-16,50,Advanced,Weekday
1298,5664.51,Air India,Delhi,Mumbai,2025-02-04,225,Direct,Economy,2024-12-16,50,Advanced,Weekday
1299,5678.76,Air India,Delhi,Mumbai,2025-02-04,130,Direct,Economy,2024-12-16,50,Advanced,Weekday
1300,5878.76,Air India,Delhi,Mumbai,2025-02-04,125,Direct,Economy,2024-12-16,50,Advanced,Weekday
1301,5678.76,Air India,Delhi,Mumbai,2025-02-04,135,Direct,Economy,2024-12-16,50,Advanced,Weekday
1302,5678.76,Air India,Delhi,Mumbai,2025-02-04,140,Direct,Economy,2024-12-16,50,Advanced,Weekday
1303,6021.83,Air India,Delhi,Mumbai,2025-02-04,130,Direct,Economy,2024-12-16,50,Advanced,Weekday
1304,5927.87,Air India,Delhi,Mumbai,2025-02-04,135,Direct,Economy,2024-12-16,50,Advanced,Weekday
1305,5678.76,Air India,Delhi,Mumbai,2025-02-04,145,Direct,Economy,2024-12-16,50,Advanced,Weekday
1306,27057.81,Air India,Delhi,Mumbai,2025-02-04,125,Direct,Business,2024-12-16,50,Advanced,Weekday
1307,27056.92,Air India,Delhi,Mumbai,2025-02-04,150,Direct,Business,2024-12-16,50,Advanced,Weekday
1308,27063.16,Air India,Delhi,Mumbai,2025-02-04,130,Direct,Business,2024-12-16,50,Advanced,Weekday
1309,27063.16,Air India,Delhi,Mumbai,2025-02-04,135,Direct,Business,2024-12-16,50,Advanced,Weekday
1310,27061.37,Air India,Delhi,Mumbai,2025-02-04,140,Direct,Business,2024-12-16,50,Advanced,Weekday
1311,27061.37,Air India,Delhi,Mumbai,2025-02-04,145,Direct,Business,2024-12-16,50,Advanced,Weekday
1312,5779.65,Air India,Delhi,Mumbai,2025-02-05,125,Direct,Economy,2024-12-16,51,Advanced,Weekday
1313,5667.18,Air India,Delhi,Mumbai,2025-02-05,225,Direct,Economy,2024-12-16,51,Advanced,Weekday
1314,5680.54,Air India,Delhi,Mumbai,2025-02-05,130,Direct,Economy,2024-12-16,51,Advanced,Weekday
1315,5880.54,Air India,Delhi,Mumbai,2025-02-05,125,Direct,Economy,2024-12-16,51,Advanced,Weekday
1316,5680.54,Air India,Delhi,Mumbai,2025-02-05,135,Direct,Economy,2024-12-16,51,Advanced,Weekday
1317,5680.54,Air India,Delhi,Mumbai,2025-02-05,140,Direct,Economy,2024-12-16,51,Advanced,Weekday
1318,27057.81,Air India,Delhi,Mumbai,2025-02-05,125,Direct,Business,2024-12-16,51,Advanced,Weekday
1319,27056.92,Air India,Delhi,Mumbai,2025-02-05,150,Direct,Business,2024-12-16,51,Advanced,Weekday
1320,27063.16,Air India,Delhi,Mumbai,2025-02-05,130,Direct,Business,2024-12-16,51,Advanced,Weekday
1321,27063.16,Air India,Delhi,Mumbai,2025-02-05,135,Direct,Business,2024-12-16,51,Advanced,Weekday
1322,27061.37,Air India,Delhi,Mumbai,2025-02-05,140,Direct,Business,2024-12-16,51,Advanced,Weekday
1323,27061.37,Air India,Delhi,Mumbai,2025-02-05,145,Direct,Business,2024-12-16,51,Advanced,Weekday
1324,10162.76,Air India,Delhi,Mumbai,2024-12-21,135,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1325,9658.0,Air India,Delhi,Mumbai,2024-12-21,335,1 stop,Economy,2024-12-16,5,Last-minute,Weekend
1326,10162.76,Air India,Delhi,Mumbai,2024-12-21,135,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1327,11606.33,Air India,Delhi,Mumbai,2024-12-21,125,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1328,10163.65,Air India,Delhi,Mumbai,2024-12-21,145,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1329,11442.35,Air India,Delhi,Mumbai,2024-12-21,130,Direct,Economy,2024-12-16,5,Last-minute,Weekend
